5858
1.282500e+00 1.840000e+03
1.350100e+00 5.720000e+03
1.391700e+00 4.540000e+03
1.391900e+00 2.490000e+03
1.424900e+00 1.000000e+04
1.425300e+00 5.540000e+03
1.460800e+00 1.750000e+04
1.461200e+00 2.160000e+03
1.480100e+00 1.160000e+03
1.483400e+00 4.160000e+03
1.494600e+00 3.850000e+04
1.495300e+00 4.860000e+03
1.502400e+00 3.010000e+04
1.503500e+00 1.680000e+04
1.512800e+00 1.230000e+03
1.515500e+00 1.910000e+03
1.516000e+00 8.420000e+03
1.516400e+00 1.250000e+03
1.516800e+00 1.420000e+03
1.530300e+00 6.440000e+03
1.535800e+00 3.220000e+03
1.573200e+00 1.180000e+05
1.575000e+00 1.690000e+04
1.583500e+00 1.910000e+03
1.588500e+00 3.930000e+04
1.588900e+00 1.570000e+03
1.589500e+00 1.210000e+03
1.591000e+00 1.090000e+03
1.591100e+00 2.610000e+03
1.591300e+00 1.990000e+04
1.592300e+00 5.870000e+03
1.592900e+00 1.570000e+03
1.593200e+00 3.660000e+03
1.593700e+00 1.100000e+03
1.593800e+00 1.160000e+03
1.595800e+00 1.420000e+03
1.596600e+00 7.960000e+03
1.597000e+00 4.370000e+03
1.597800e+00 1.550000e+03
1.598300e+00 3.380000e+03
1.599600e+00 1.150000e+03
1.599600e+00 1.460000e+03
1.600900e+00 5.120000e+03
1.603600e+00 7.800000e+03
1.606800e+00 1.290000e+03
1.777200e+00 1.090000e+03
1.778000e+00 1.790000e+05
1.778200e+00 1.470000e+03
1.778800e+00 1.320000e+03
1.779500e+00 2.130000e+03
1.779500e+00 4.100000e+03
1.783300e+00 5.920000e+03
1.783400e+00 9.970000e+04
1.787200e+00 6.190000e+03
1.787300e+00 3.920000e+03
1.788100e+00 1.200000e+03
1.788800e+00 2.870000e+03
1.792000e+00 1.210000e+04
1.792600e+00 4.620000e+03
1.797300e+00 1.640000e+03
1.850400e+00 7.740000e+05
1.850600e+00 1.830000e+03
1.850700e+00 5.940000e+03
1.850700e+00 1.420000e+03
1.850700e+00 3.770000e+03
1.850800e+00 1.660000e+03
1.851000e+00 1.120000e+03
1.851000e+00 1.440000e+03
1.851000e+00 2.680000e+03
1.851000e+00 1.290000e+03
1.851100e+00 3.320000e+03
1.851100e+00 2.030000e+03
1.851100e+00 5.500000e+03
1.851300e+00 2.980000e+03
1.851300e+00 7.150000e+03
1.851400e+00 2.010000e+03
1.851400e+00 6.150000e+03
1.851500e+00 2.600000e+03
1.851600e+00 5.550000e+03
1.851800e+00 1.250000e+03
1.851900e+00 1.760000e+04
1.852200e+00 1.500000e+03
1.852300e+00 3.820000e+03
1.852500e+00 8.310000e+03
1.852700e+00 1.860000e+04
1.853400e+00 2.340000e+04
1.855400e+00 1.140000e+05
1.856300e+00 2.950000e+03
1.856700e+00 2.880000e+03
1.856900e+00 8.960000e+03
1.857000e+00 1.820000e+04
1.857000e+00 1.220000e+04
1.858800e+00 6.800000e+03
1.859400e+00 1.790000e+03
1.859500e+00 1.400000e+05
1.860200e+00 1.750000e+03
1.860300e+00 1.260000e+03
1.860400e+00 1.210000e+03
1.860700e+00 1.620000e+03
1.860900e+00 2.590000e+03
1.861100e+00 6.830000e+04
1.861800e+00 1.500000e+03
1.861900e+00 1.500000e+03
1.862200e+00 2.200000e+04
1.863200e+00 2.840000e+03
1.863300e+00 5.960000e+04
1.863500e+00 1.960000e+04
1.863500e+00 1.370000e+04
1.866000e+00 8.860000e+04
1.867400e+00 1.490000e+03
1.867800e+00 6.900000e+03
1.868200e+00 1.510000e+05
1.868300e+00 2.070000e+03
1.868700e+00 2.070000e+03
1.870300e+00 1.380000e+04
1.870500e+00 8.290000e+03
1.871900e+00 3.810000e+03
1.872800e+00 1.640000e+04
1.873000e+00 1.810000e+03
1.873500e+00 3.350000e+03
1.873600e+00 8.830000e+03
1.873800e+00 9.010000e+03
1.874700e+00 4.150000e+03
1.875200e+00 1.060000e+03
1.875700e+00 1.310000e+04
1.878100e+00 3.510000e+03
1.879400e+00 1.410000e+03
1.882300e+00 1.090000e+03
1.882400e+00 1.250000e+03
1.882400e+00 1.880000e+03
1.882400e+00 3.390000e+03
1.885100e+00 5.000000e+03
1.892400e+00 3.020000e+03
1.897000e+00 3.100000e+03
2.417200e+00 1.860000e+03
2.513800e+00 1.390000e+03
2.549000e+00 5.600000e+03
2.550100e+00 2.800000e+03
2.571400e+00 3.150000e+03
2.705400e+00 1.060000e+04
2.748500e+00 1.520000e+03
2.987300e+00 1.230000e+03
3.018500e+00 3.660000e+04
3.023900e+00 1.830000e+04
3.049700e+00 1.860000e+03
3.150200e+00 3.710000e+03
3.151400e+00 1.860000e+03
3.177300e+00 7.060000e+04
3.179800e+00 1.890000e+03
3.182000e+00 1.610000e+03
3.182900e+00 2.690000e+03
3.189100e+00 8.570000e+03
3.190500e+00 1.110000e+03
3.192800e+00 9.650000e+03
3.196100e+00 2.780000e+03
3.199700e+00 2.500000e+03
3.203300e+00 1.470000e+03
3.206600e+00 5.090000e+03
3.210000e+00 6.850000e+03
3.211100e+00 1.890000e+04
3.346700e+00 2.220000e+03
3.352100e+00 1.110000e+03
3.367000e+00 7.520000e+03
3.532000e+00 4.120000e+03
3.570800e+00 1.120000e+03
3.695800e+00 6.700000e+03
3.696000e+00 3.340000e+03
3.731000e+00 2.480000e+04
